step,sim_time,command_vx,command_vy,command_yaw,command_label,command_segment_id,command_hold_time_s,command_hold_steps,is_forward,is_backward,is_left,is_right,is_yaw_left,is_yaw_right,is_stop,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,action_abs_max,q_abs_max,qd_abs_max,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,action_00,action_01,action_02,action_03,action_04,action_05,action_06,action_07,action_08,action_09,action_10,action_11
367,7.34,0.0,0.0,0.0,stop,2,0.8600000000000003,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.013295069336891174,-0.0038965241983532906,-0.0019093087175861,0.004907120484858751,-0.006685498636215925,0.011955357156693935,0.006969203241169453,0.017003364861011505,-0.9998311400413513,1.4881840944290161,0.14806626737117767,0.025951148942112923,0.0,0.0,0.0,0.004907120484858751,-0.006685498636215925,0.011955357156693935,0.006969203241169453,0.017003364861011505,-0.9998311400413513,0.0,0.0,0.0,0.10618798434734344,-0.14806626737117767,-0.02197301760315895,0.09946762025356293,-0.007404982578009367,0.06624901294708252,0.0032418486662209034,-0.019736453890800476,0.0031091596465557814,-7.64120850362815e-05,0.00016557509661652148,-0.0022779463324695826,-0.010630158707499504,0.010361773893237114,-0.007254469208419323,-0.007360362913459539,-0.010607646778225899,-0.003029228188097477,-0.025951148942112923,0.013215431943535805,0.0166486706584692,-0.006573988124728203,-0.010842625051736832,0.004920931067317724,0.3677973747253418,-0.5327696800231934,0.04505337029695511,0.4860242009162903,0.015546765178442001,0.11400721222162247,-0.16676560044288635,0.2837940454483032,-1.2010501623153687,0.5147882699966431,-0.8911306858062744,1.4862875938415527,0.3645128011703491,-0.5332930684089661,0.0494384840130806,0.482941210269928,0.02096053585410118,0.10928282886743546,-0.16301369667053223,0.2795839309692383,-1.204741358757019,0.5170539021492004,-0.8907601833343506,1.4881840944290161
368,7.36,0.0,0.0,0.0,stop,2,0.8799999999999999,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.013428193517029285,-0.0035420311614871025,-0.0020410430151969194,0.004755947273224592,-0.006627862807363272,0.011969114653766155,0.006921405903995037,0.016897305846214294,-0.9998332858085632,1.488600492477417,0.1482003927230835,0.025287115946412086,0.0,0.0,0.0,0.004755947273224592,-0.006627862807363272,0.011969114653766155,0.006921405903995037,0.016897305846214294,-0.9998332858085632,0.0,0.0,0.0,0.10585592687129974,-0.1482003927230835,-0.02221362292766571,0.09923171997070312,-0.00791141763329506,0.0660320296883583,0.0027067651972174644,-0.019434630870819092,0.003117930144071579,-8.086898742476478e-05,0.0001710950891720131,-0.002268661744892597,-0.010186534374952316,0.010045896284282207,-0.007638435810804367,-0.0078010461293160915,-0.010078836232423782,-0.0031225637067109346,-0.025287115946412086,0.014163032174110413,0.01788732409477234,-0.00612921267747879,-0.009275497868657112,0.007858235388994217,0.3645128011703491,-0.5332930684089661,0.0494384840130806,0.482941210269928,0.02096053585410118,0.10928282886743546,-0.16301369667053223,0.2795839309692383,-1.204741358757019,0.5170539021492004,-0.8907601833343506,1.4881840944290161,0.3638042211532593,-0.5338712930679321,0.05468613654375076,0.4823569059371948,0.02186509594321251,0.10628194361925125,-0.1615397036075592,0.2788490056991577,-1.206122636795044,0.5162817239761353,-0.8912558555603027,1.488600492477417
369,7.38,0.0,0.0,0.0,stop,2,0.9000000000000004,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.013234477490186691,-0.003490646369755268,-0.0017702562035992742,0.00642627477645874,-0.005810717586427927,0.011648903600871563,0.006876837462186813,0.016792425885796547,-0.9998353719711304,1.4881995916366577,0.14833088219165802,0.024862736463546753,0.0,0.0,0.0,0.00642627477645874,-0.005810717586427927,0.011648903600871563,0.006876837462186813,0.016792425885796547,-0.9998353719711304,0.0,0.0,0.0,0.10553325712680817,-0.14833088219165802,-0.02245575375854969,0.09899762272834778,-0.008405776694417,0.06581608951091766,0.002191612496972084,-0.01913592964410782,0.0031360953580588102,-8.25998795335181e-05,0.00018491923401597887,-0.002271464793011546,-0.006027319934219122,0.011824971064925194,-0.009226233698427677,-0.009033991023898125,-0.004896612837910652,-0.004503156524151564,-0.024862736463546753,0.01410193182528019,0.022753946483135223,-0.007745804265141487,-0.008525846526026726,0.009000093676149845,0.3638042211532593,-0.5338712930679321,0.05468613654375076,0.4823569059371948,0.02186509594321251,0.10628194361925125,-0.1615397036075592,0.2788490056991577,-1.206122636795044,0.5162817239761353,-0.8912558555603027,1.488600492477417,0.36519575119018555,-0.5344353914260864,0.06091577559709549,0.4820135235786438,0.01867431029677391,0.10397008806467056,-0.16225096583366394,0.2817406952381134,-1.2056196928024292,0.5136312246322632,-0.8915876150131226,1.4881995916366577
370,7.4,0.0,0.0,0.0,stop,2,0.9199999999999999,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.012556941248476505,-0.003531467402353883,-0.002255287254229188,0.006420429330319166,-0.00529860146343708,0.011020399630069733,0.006829418241977692,0.016684703528881073,-0.9998374581336975,1.487375259399414,0.1484576165676117,0.03028021566569805,0.0,0.0,0.0,0.006420429330319166,-0.00529860146343708,0.011020399630069733,0.006829418241977692,0.016684703528881073,-0.9998374581336975,0.0,0.0,0.0,0.10522214323282242,-0.1484576165676117,-0.022693326696753502,0.09876380115747452,-0.008903751149773598,0.06560605764389038,0.0016609467566013336,-0.0188533216714859,0.003133983351290226,-8.520787378074601e-05,0.00017150610801763833,-0.002277590101584792,-0.0037064747884869576,0.01082429476082325,-0.009345157071948051,-0.008359519764780998,0.004984965547919273,-0.003774168435484171,-0.02235318347811699,0.01180275995284319,0.03028021566569805,-0.00535181537270546,-0.006353460252285004,-0.0013512857258319855,0.36519575119018555,-0.5344353914260864,0.06091577559709549,0.4820135235786438,0.01867431029677391,0.10397008806467056,-0.16225096583366394,0.2817406952381134,-1.2056196928024292,0.5136312246322632,-0.8915876150131226,1.4881995916366577,0.36872661113739014,-0.5342991352081299,0.06784618645906448,0.47923743724823,0.011986341327428818,0.10146064311265945,-0.16495272517204285,0.28678417205810547,-1.2025991678237915,0.5107089281082153,-0.8915352821350098,1.487375259399414
371,7.42,0.0,0.0,0.0,stop,2,0.9400000000000004,47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.012210332788527012,-0.003871484659612179,-0.0021389469038695097,0.006382983643561602,-0.005348721984773874,0.011282096616923809,0.0067871264182031155,0.016577791422605515,-0.9998395442962646,1.4882770776748657,0.1486080139875412,0.027214309200644493,0.0,0.0,0.0,0.006382983643561602,-0.005348721984773874,0.011282096616923809,0.0067871264182031155,0.016577791422605515,-0.9998395442962646,0.0,0.0,0.0,0.10490147769451141,-0.1486080139875412,-0.0229266919195652,0.098535917699337,-0.009400158189237118,0.06540517508983612,0.0011490817414596677,-0.018570881336927414,0.0031219690572470427,-8.819458889774978e-05,0.00017717105220071971,-0.0022803223691880703,-0.005307046230882406,0.010438036173582077,-0.008956387639045715,-0.007930954918265343,0.003227248787879944,-0.004313814453780651,-0.02273593470454216,0.011489074677228928,0.027214309200644493,-0.005706221796572208,-0.007697455585002899,-0.000295296311378479,0.36872661113739014,-0.5342991352081299,0.06784618645906448,0.47923743724823,0.011986341327428818,0.10146064311265945,-0.16495272517204285,0.28678417205810547,-1.2025991678237915,0.5107089281082153,-0.8915352821350098,1.487375259399414,0.3705531358718872,-0.5333703756332397,0.07413221150636673,0.4755967855453491,0.010228630155324936,0.09865690022706985,-0.16515350341796875,0.28876903653144836,-1.201196551322937,0.5109490752220154,-0.8909083604812622,1.4882770776748657
372,7.44,0.0,0.0,0.0,stop,2,0.96,48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01240986306220293,-0.00399756571277976,-0.0022507268004119396,0.006463340017944574,-0.0054566143080592155,0.011832066811621189,0.0067428466863930225,0.016467420384287834,-0.9998416900634766,1.492045521736145,0.14875528216362,0.02377445437014103,0.0,0.0,0.0,0.006463340017944574,-0.0054566143080592155,0.011832066811621189,0.0067428466863930225,0.016467420384287834,-0.9998416900634766,0.0,0.0,0.0,0.10457897186279297,-0.14875528216362,-0.023158710449934006,0.09830930829048157,-0.009884782135486603,0.06521103531122208,0.0006398058612830937,-0.018300704658031464,0.0031129829585552216,-9.456828411202878e-05,0.00016989024879876524,-0.002284321002662182,-0.01124008558690548,0.008920750580728054,-0.0090484619140625,-0.008605900220572948,-0.020005615428090096,-0.00471958052366972,-0.02377445437014103,0.011962087824940681,0.008068174123764038,-0.007136286236345768,-0.006857529282569885,0.0004383246414363384,0.3705531358718872,-0.5333703756332397,0.07413221150636673,0.4755967855453491,0.010228630155324936,0.09865690022706985,-0.16515350341796875,0.28876903653144836,-1.201196551322937,0.5109490752220154,-0.8909083604812622,1.4882770776748657,0.366077184677124,-0.5342810153961182,0.07445035129785538,0.4727197289466858,0.020679142326116562,0.09486309438943863,-0.15964657068252563,0.2825627624988556,-1.2056993246078491,0.5154517292976379,-0.8893222808837891,1.492045521736145
373,7.46,0.0,0.0,0.0,stop,2,0.9800000000000004,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.012238910421729088,-0.0036885312292724848,-0.001614943379536271,0.006864307448267937,-0.0058939349837601185,0.01126442663371563,0.0066925715655088425,0.01635655388236046,-0.9998438358306885,1.489749550819397,0.14890067279338837,0.03317622095346451,0.0,0.0,0.0,0.006864307448267937,-0.0058939349837601185,0.01126442663371563,0.0066925715655088425,0.01635655388236046,-0.9998438358306885,0.0,0.0,0.0,0.10425549000501633,-0.14890067279338837,-0.023390617221593857,0.09808278828859329,-0.010347777977585793,0.06502210348844528,0.00014294653374236077,-0.018039917573332787,0.003126960014924407,-9.780809341464192e-05,0.00016008362581487745,-0.0022818376310169697,-0.005098148249089718,0.01073739118874073,-0.008969783782958984,-0.009120008908212185,0.009735027328133583,-0.0037137377075850964,-0.024798419326543808,0.011752504855394363,0.03317622095346451,-0.0036556608974933624,-0.011452150531113148,0.003879938507452607,0.366077184677124,-0.5342810153961182,0.07445035129785538,0.4727197289466858,0.020679142326116562,0.09486309438943863,-0.15964657068252563,0.2825627624988556,-1.2056993246078491,0.5154517292976379,-0.8893222808837891,1.492045521736145,0.3728877305984497,-0.5323073267936707,0.08471829444169998,0.47068649530410767,0.00903269276022911,0.09425488859415054,-0.164366215467453,0.29115986824035645,-1.1990323066711426,0.5115534067153931,-0.8901374340057373,1.489749550819397
374,7.48,0.0,0.0,0.0,stop,2,1.0,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.012499304488301277,-0.003307311562821269,-0.0017202397575601935,0.005530000664293766,-0.00584261491894722,0.010631883516907692,0.006651644594967365,0.016251612454652786,-0.9998458027839661,1.4907071590423584,0.14902745187282562,0.026708688586950302,0.0,0.0,0.0,0.005530000664293766,-0.00584261491894722,0.010631883516907692,0.006651644594967365,0.016251612454652786,-0.9998458027839661,0.0,0.0,0.0,0.10394740104675293,-0.14902745187282562,-0.02362224832177162,0.0978560820221901,-0.010832543484866619,0.0648399218916893,-0.00034924765350297093,-0.017760585993528366,0.00311480020172894,-0.00010010424739448354,0.0001611188636161387,-0.0022810352966189384,-0.005757750011980534,0.009365970268845558,-0.007965569384396076,-0.007503901608288288,0.0029768887907266617,-0.004400947131216526,-0.023738786578178406,0.01372143067419529,0.026708688586950302,-0.004753367975354195,-0.01043730042874813,0.010271014645695686,0.3728877305984497,-0.5323073267936707,0.08471829444169998,0.47068649530410767,0.00903269276022911,0.09425488859415054,-0.164366215467453,0.29115986824035645,-1.1990323066711426,0.5115534067153931,-0.8901374340057373,1.489749550819397,0.3710774779319763,-0.5333223938941956,0.09105858951807022,0.46713101863861084,0.00867735967040062,0.08992520719766617,-0.1634097695350647,0.29019832611083984,-1.2015801668167114,0.5103067755699158,-0.8903810977935791,1.4907071590423584
375,7.5,0.0,0.0,0.0,stop,2,1.0200000000000005,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.012476587668061256,-0.0030829841271042824,-0.0023973428178578615,0.004602769855409861,-0.005818546749651432,0.011078214272856712,0.006604992318898439,0.01616627536714077,-0.9998474717140198,1.4917070865631104,0.1491662561893463,0.023015478625893593,0.0,0.0,0.0,0.004602769855409861,-0.005818546749651432,0.011078214272856712,0.006604992318898439,0.01616627536714077,-0.9998474717140198,0.0,0.0,0.0,0.10363394767045975,-0.1491662561893463,-0.0238444022834301,0.09763921797275543,-0.011316964402794838,0.0646648183465004,-0.0008590249926783144,-0.017473828047513962,0.0031205774284899235,-0.00010602353722788393,0.0001600453251739964,-0.0022661061957478523,-0.008788172155618668,0.008192694745957851,-0.008124659769237041,-0.007950562983751297,-0.009973379783332348,-0.004205742850899696,-0.023015478625893593,0.013328350149095058,0.01706540584564209,-0.004359784536063671,-0.005883671808987856,0.002159479074180126,0.3710774779319763,-0.5333223938941956,0.09105858951807022,0.46713101863861084,0.00867735967040062,0.08992520719766617,-0.1634097695350647,0.29019832611083984,-1.2015801668167114,0.5103067755699158,-0.8903810977935791,1.4907071590423584,0.3672190308570862,-0.5349341630935669,0.0938461497426033,0.4675167202949524,0.014958973973989487,0.08555007725954056,-0.15938794612884521,0.2850955128669739,-1.2063995599746704,0.5109374523162842,-0.8908661603927612,1.4917070865631104
376,7.5200000000000005,0.0,0.0,0.0,stop,2,1.04,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.011604874394834042,-0.003630575258284807,-0.00210942723788321,0.006483303848654032,-0.005296827293932438,0.010857728309929371,0.00656218733638525,0.016069551929831505,-0.9998493194580078,1.4909021854400635,0.149319127202034,0.02623811736702919,0.0,0.0,0.0,0.006483303848654032,-0.005296827293932438,0.010857728309929371,0.00656218733638525,0.016069551929831505,-0.9998493194580078,0.0,0.0,0.0,0.10332488268613815,-0.149319127202034,-0.024072719737887383,0.09741654247045517,-0.011777166277170181,0.06449522078037262,-0.001342046889476478,-0.017208635807037354,0.003138323314487934,-0.00010937479237327352,0.00018251595611218363,-0.0022730014752596617,-0.005129840224981308,0.009053060784935951,-0.009134899824857712,-0.008183582685887814,0.0032599978148937225,-0.004859178327023983,-0.021941473707556725,0.010842114686965942,0.02623811736702919,-0.004084082320332527,-0.007856788113713264,-0.00010863970965147018,0.3672190308570862,-0.5349341630935669,0.0938461497426033,0.4675167202949524,0.014958973973989487,0.08555007725954056,-0.15938794612884521,0.2850955128669739,-1.2063995599746704,0.5109374523162842,-0.8908661603927612,1.4917070865631104,0.3726261258125305,-0.5334474444389343,0.09990251809358597,0.46537458896636963,0.008192326873540878,0.08498243242502213,-0.1622648537158966,0.2914419174194336,-1.2010465860366821,0.5089437365531921,-0.8901761770248413,1.4909021854400635
377,7.54,0.0,0.0,0.0,stop,2,1.0600000000000005,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.011346485465765,-0.003863242920488119,-0.0020041505340486765,0.007024700287729502,-0.005082840099930763,0.010572993196547031,0.006519645918160677,0.01595965214073658,-0.999851405620575,1.491409182548523,0.14946991205215454,0.026864513754844666,0.0,0.0,0.0,0.007024700287729502,-0.005082840099930763,0.010572993196547031,0.006519645918160677,0.01595965214073658,-0.999851405620575,0.0,0.0,0.0,0.10301747173070908,-0.14946991205215454,-0.024296142160892487,0.09719859063625336,-0.012239484116435051,0.06433137506246567,-0.0018268264830112457,-0.01695607788860798,0.0031222456600517035,-0.00011084197467425838,0.00016887269157450646,-0.002279807347804308,-0.003544395789504051,0.009344669058918953,-0.009149666875600815,-0.008053062483668327,0.004706868901848793,-0.005085061304271221,-0.021619437262415886,0.010111423209309578,0.026864513754844666,-0.003937794826924801,-0.008457073010504246,-0.0011339345946907997,0.3726261258125305,-0.5334474444389343,0.09990251809358597,0.46537458896636963,0.008192326873540878,0.08498243242502213,-0.1622648537158966,0.2914419174194336,-1.2010465860366821,0.5089437365531921,-0.8901761770248413,1.4909021854400635,0.3741289973258972,-0.5327889323234558,0.10605768114328384,0.4619232416152954,0.005160000175237656,0.0825459435582161,-0.16342279314994812,0.2942817211151123,-1.199584722518921,0.5081661939620972,-0.8894482851028442,1.491409182548523
378,7.5600000000000005,0.0,0.0,0.0,stop,2,1.08,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0121727604418993,-0.0036212780978530645,-0.001503712497651577,0.004411349538713694,-0.0052807447500526905,0.010191856883466244,0.006474812515079975,0.015849007293581963,-0.9998534321784973,1.4938321113586426,0.149612694978714,0.0246603861451149,0.0,0.0,0.0,0.004411349538713694,-0.0052807447500526905,0.010191856883466244,0.006474812515079975,0.015849007293581963,-0.9998534321784973,0.0,0.0,0.0,0.10271631926298141,-0.149612694978714,-0.024515237659215927,0.09698554128408432,-0.012695930898189545,0.06417018920183182,-0.002309767995029688,-0.016703911125659943,0.0031162810046225786,-0.000117712355859112,0.0001494359312346205,-0.002287432551383972,-0.009191237390041351,0.006040263455361128,-0.005679604597389698,-0.006232033483684063,-0.014054486528038979,-0.0030944105237722397,-0.0246603861451149,0.012490772642195225,0.006740366108715534,-0.001436401391401887,-0.009144332259893417,0.0033676279708743095,0.3741289973258972,-0.5327889323234558,0.10605768114328384,0.4619232416152954,0.005160000175237656,0.0825459435582161,-0.16342279314994812,0.2942817211151123,-1.199584722518921,0.5081661939620972,-0.8894482851028442,1.491409182548523,0.3697301149368286,-0.5349695086479187,0.10671309381723404,0.4580534100532532,0.012630309909582138,0.0777423158288002,-0.15867307782173157,0.28828394412994385,-1.2041335105895996,0.5112385749816895,-0.8890272378921509,1.4938321113586426
379,7.58,0.0,0.0,0.0,stop,2,1.1000000000000005,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.012174972333014011,-0.0030365230049937963,-0.001781454193405807,0.004594027064740658,-0.006159473676234484,0.010683801025152206,0.006429280620068312,0.01576932519674301,-0.9998549818992615,1.4934375286102295,0.14977335929870605,0.023597167804837227,0.0,0.0,0.0,0.004594027064740658,-0.006159473676234484,0.010683801025152206,0.006429280620068312,0.01576932519674301,-0.9998549818992615,0.0,0.0,0.0,0.10240265727043152,-0.14977335929870605,-0.024721521884202957,0.09678684175014496,-0.013143942691385746,0.06401631981134415,-0.0027736742049455643,-0.016430320218205452,0.003135532373562455,-0.00012090365635231137,0.0001618348469492048,-0.0022723861038684845,-0.008533431217074394,0.007318999618291855,-0.0074500166811048985,-0.007583199068903923,-0.010296992026269436,-0.004968057386577129,-0.023597167804837227,0.012717261910438538,0.01459460984915495,-0.003398336935788393,-0.009840688668191433,0.007429151795804501,0.3697301149368286,-0.5349695086479187,0.10671309381723404,0.4580534100532532,0.012630309909582138,0.0777423158288002,-0.15867307782173157,0.28828394412994385,-1.2041335105895996,0.5112385749816895,-0.8890272378921509,1.4938321113586426,0.36878031492233276,-0.5348008871078491,0.11173070222139359,0.4591030478477478,0.013731267303228378,0.07604718953371048,-0.15730619430541992,0.2873344421386719,-1.2054976224899292,0.5102188587188721,-0.8896478414535522,1.4934375286102295
